DPU,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,STIFT,RWS,1,1.922201695188083e-07,0.0001408889999999714,0.11122000000002862,0.0,19.773397779526164,0.04229540735377333,0.07940500858789876,8.926168986069342e-05,20.006548538377896
AMM,STIFT,RWS,2,1.269775422988918e-07,9.306900000012159e-05,0.08746800000000486,0.22088105383269632,9.890554360998774,0.04229540735377064,0.07940500858789876,4.626633466175342e-05,10.32074329308535
AMM,STIFT,RWS,4,9.28172558009355e-08,6.803100000006669e-05,0.07509599999999249,0.2853117103610873,4.945279510996081,0.04229540735376851,0.07940500858789876,2.3916577128581917e-05,5.427479677693213
AMM,STIFT,RWS,8,8.216996465028246e-08,6.0227000000049587e-05,0.0722079999999896,0.4694787453499352,2.4764952267385216,0.04229540735377119,0.07940500858789876,1.314770355440237e-05,3.1399558449036356
AMM,STIFT,RWS,16,7.61395921636235e-08,5.5807000000039895e-05,0.07098799999998838,0.8130812124598743,1.2427268159051164,0.0422954073537697,0.07940500858789876,7.147179686494569e-06,2.248559474625926
AMM,STIFT,RWS,32,7.421314737829264e-08,5.43950000000368e-05,0.07043199999998782,1.5534600021457123,0.623871567086289,0.04229540735377039,0.07940500858789876,3.9703437968816994e-06,2.3695224247306026
AMM,STIFT,ROS,1,1.922201695188083e-07,0.0001408889999999714,0.5635560000004809,0.0,14.404118347567705,0.16021386532616538,0.023620590589335397,0.0006887737499993112,15.152338658453855
AMM,STIFT,ROS,2,1.269775422988918e-07,9.306900000012159e-05,0.37227600000028965,0.0,7.208380725555912,0.16021386532589166,0.02362059058937871,0.0003687951653933022,7.764953172614407
AMM,STIFT,ROS,4,9.28172558009355e-08,6.803100000006669e-05,0.2721240000001895,0.0,3.6041926932738364,0.16021386532619766,0.02362059058937126,0.00019401527450144877,4.060413288281352
AMM,STIFT,ROS,8,8.216996465028246e-08,6.0227000000049587e-05,0.2409080000001583,0.0,1.8084178984040684,0.16021386532602883,0.023620590589378352,0.00010876449632749153,2.233329427985926
AMM,STIFT,ROS,16,7.61395921636235e-08,5.5807000000039895e-05,0.22322800000014062,0.0,0.9105944231457099,0.160213865326046,0.023620590589378827,6.420523752335211e-05,1.317776967438391
AMM,STIFT,ROS,32,7.421314737829264e-08,5.43950000000368e-05,0.21758000000013497,0.0,0.45598340731037257,0.16021386532604734,0.023620590589377474,3.784879077334905e-05,0.8574901812298531
AMM,PCA,RIS,1,2.218413045997704e-07,6.915200000006915e-05,0.6504000000005677,0.0,0.02924523588494482,4.467811326489956,0.010218003293905039,3.9131728800038866e-08,5.157743978642407
AMM,PCA,RIS,2,1.437056864298704e-07,4.7452000000021575e-05,0.4213200000003387,0.0,0.029245235884929034,2.2406169221372543,0.010218003293905039,1.956665760000467e-08,2.701447776588771
AMM,PCA,RIS,4,1.0276054871558944e-07,3.575799999999593e-05,0.30127600000021865,0.0,0.029245235884929707,1.1203084610685135,0.010218003293905039,9.783328799998246e-09,1.4610835707914445
AMM,PCA,RIS,8,8.969565121960616e-08,3.208399999998788e-05,0.26297200000018034,0.0,0.02924523588493361,0.5668654894246454,0.010218003293905039,4.892457599999897e-09,0.8693329071917733
AMM,PCA,RIS,16,8.28412187822816e-08,3.0446999999984525e-05,0.24287600000016027,0.0,0.029245235884934256,0.29014755483437515,0.010218003293905039,2.4478152000000567e-09,0.5725173263024087
AMM,PCA,RIS,32,8.029809337161818e-08,2.9711999999985403e-05,0.2354200000001528,0.0,0.029245235884938,0.14524246486254155,0.010218003293905039,1.228666799999998e-09,0.42015549756829756
AMM,PCA,RWS,1,1.922201695188083e-07,0.0001408889999999714,0.11122000000002862,0.0,19.773397779526164,0.04229540735377333,0.07940500858789876,1.0870012799997879e-08,20.006459287558048
AMM,PCA,RWS,2,1.269775422988918e-07,9.306900000012159e-05,0.08746800000000486,0.0,9.890554360998774,0.04229540735377064,0.07940500858789876,5.437385999999713e-09,10.099815978355377
AMM,PCA,RWS,4,9.28172558009355e-08,6.803100000006669e-05,0.07509599999999249,0.0,4.945279510996081,0.04229540735376851,0.07940500858789876,2.720676000000107e-09,5.142144053475673
AMM,PCA,RWS,8,8.216996465028246e-08,6.0227000000049587e-05,0.0722079999999896,0.0,2.4764952267385216,0.04229540735377119,0.07940500858789876,1.3627175999999877e-09,2.6704639532128636
AMM,PCA,RWS,16,7.61395921636235e-08,5.5807000000039895e-05,0.07098799999998838,0.0,1.2427268159051164,0.0422954073537697,0.07940500858789876,6.845316000000077e-10,1.435471115670897
AMM,PCA,RWS,32,7.421314737829264e-08,5.43950000000368e-05,0.07043199999998782,0.0,0.623871567086289,0.04229540735377039,0.07940500858789876,3.482147999999974e-10,0.8160584525893082
AMM,PCA,ROS,1,1.922201695188083e-07,1.4088900000018763e-05,0.5635560000004809,0.0,14.404118347567705,0.16021386532616538,0.023620590589335397,8.222549159992548e-08,15.151523166829348
AMM,PCA,ROS,2,1.269775422988918e-07,9.306900000008278e-06,0.37227600000028965,0.0,7.208380725555912,0.16021386532589166,0.02362059058937871,4.113614520004237e-08,7.7645006564851595
AMM,PCA,ROS,4,9.28172558009355e-08,6.8031000000027886e-06,0.2721240000001895,0.0,3.6041926932738364,0.16021386532619766,0.02362059058937126,2.059067880000646e-08,4.060158065697529
AMM,PCA,ROS,8,8.216996465028246e-08,6.022700000001077e-06,0.2409080000001583,0.0,1.8084178984040684,0.16021386532602883,0.023620590589378352,1.0318738799998065e-08,2.2331664695083373
AMM,PCA,ROS,16,7.61395921636235e-08,5.580700000000108e-06,0.22322800000014062,0.0,0.9105944231457099,0.160213865326046,0.023620590589378827,5.187527999999797e-09,1.3176625410883958
AMM,PCA,ROS,32,7.421314737829264e-08,5.439499999999799e-06,0.21758000000013497,0.0,0.45598340731037257,0.16021386532604734,0.023620590589377474,2.639769600000092e-09,0.8574033795788494
